target,Age,No_Pol,Gender,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,PSD_month,PSD_day,PSD_year,PSD_quarter,PSD_dayofweek,PSD_weekend,PED_month,PED_day,PED_year,PED_quarter,PED_dayofweek,PED_weekend,Pol_Duration,max_Age,max_No_Pol,max_PSD_month,max_PSD_day,max_PSD_year,max_PSD_quarter,max_PSD_dayofweek,max_PSD_weekend,max_PED_month,max_PED_day,max_PED_year,max_PED_quarter,max_PED_dayofweek,max_PED_weekend,max_Pol_Duration,min_Age,min_No_Pol,min_PSD_month,min_PSD_day,min_PSD_year,min_PSD_quarter,min_PSD_dayofweek,min_PSD_weekend,min_PED_month,min_PED_day,min_PED_year,min_PED_quarter,min_PED_dayofweek,min_PED_weekend,min_Pol_Duration,Age_Bin
0,59,1,4,7,7,68,68,41,1,9,16,2010,3,3,0,9,15,2011,3,3,0,8736,120,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,20,1,1,2,2010,1,0,0,1,1,2011,1,0,0,2880,4
0,40,1,4,7,4,71,68,41,5,5,6,2010,2,3,0,5,5,2011,2,3,0,8736,49,1,7,30,2010,3,6,1,7,29,2011,3,6,1,8736,37,1,1,5,2010,1,3,0,1,4,2011,1,3,0,8712,3
0,5,1,4,11,7,35,68,41,0,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,120,1,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,5,1,2,2,2010,1,0,0,2,1,2010,1,0,0,2088,1
0,32,2,2,7,18,68,168,41,2,7,15,2010,3,3,0,5,8,2011,2,6,1,7128,32,2,7,15,2010,3,3,0,5,8,2011,2,6,1,7128,32,2,7,15,2010,3,3,0,5,8,2011,2,6,1,7128,3
0,42,2,2,3,4,28,68,41,1,4,18,2010,2,6,1,4,16,2011,2,5,1,8712,72,4,12,31,2010,4,6,1,10,30,2011,4,6,1,8736,31,1,1,2,2010,1,0,0,1,1,2011,1,0,0,3960,3
0,50,1,2,7,7,68,82,41,5,1,29,2010,1,4,0,1,28,2011,1,4,0,8736,53,1,1,29,2010,1,4,0,1,28,2011,1,4,0,8736,50,1,1,29,2010,1,4,0,1,28,2011,1,4,0,8736,4
0,43,1,4,3,4,43,199,26,1,4,5,2010,2,0,0,4,4,2011,2,0,0,8736,43,1,4,22,2010,2,4,0,4,20,2011,2,3,0,8736,39,1,1,5,2010,1,0,0,1,4,2011,1,0,0,8712,3
0,45,1,2,3,4,53,68,41,4,12,14,2010,4,1,0,6,14,2011,2,1,0,4368,45,1,12,20,2010,4,5,1,11,20,2011,4,6,1,8760,38,1,11,14,2010,4,1,0,6,14,2011,2,1,0,4368,3
0,41,1,4,7,2,68,29,40,5,5,22,2010,2,5,1,5,21,2011,2,5,1,8736,53,1,6,26,2010,2,5,1,6,25,2011,2,5,1,8736,35,1,5,12,2010,2,5,1,5,11,2011,2,5,1,8736,3
0,39,1,4,7,4,68,68,41,1,11,28,2010,4,6,1,11,27,2011,4,6,1,8736,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,3
0,37,1,4,3,4,28,173,33,1,1,25,2010,1,0,0,1,24,2011,1,0,0,8736,37,1,1,25,2010,1,0,0,1,24,2011,1,0,0,8736,37,1,1,25,2010,1,0,0,1,24,2011,1,0,0,8736,3
0,39,1,4,7,7,68,27,41,1,11,28,2010,4,6,1,2,27,2011,1,6,1,2184,52,3,11,28,2010,4,6,1,8,27,2011,3,6,1,6552,39,1,11,6,2010,4,5,1,2,6,2011,1,5,1,2184,3
0,42,2,2,3,18,43,96,41,1,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,42,2,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,42,2,3,4,2010,1,3,0,3,3,2011,1,3,0,8736,3
0,39,1,4,7,4,68,87,41,1,2,8,2010,1,0,0,2,7,2011,1,0,0,8736,44,1,11,12,2010,4,0,0,11,11,2011,4,0,0,8736,36,1,2,8,2010,1,0,0,2,7,2011,1,0,0,8736,3
0,38,2,4,3,9,50,68,41,6,11,9,2010,4,1,0,12,31,2010,4,4,0,1248,38,2,11,9,2010,4,1,0,12,31,2010,4,4,0,1248,38,2,11,9,2010,4,1,0,12,31,2010,4,4,0,1248,3
0,34,1,4,3,4,43,130,54,1,6,24,2010,2,3,0,6,23,2011,2,3,0,8736,34,2,7,24,2010,3,6,1,7,23,2011,3,6,1,8736,20,1,6,18,2010,2,3,0,6,17,2011,2,3,0,8736,3
0,66,1,2,7,4,68,68,41,1,12,18,2010,4,5,1,11,5,2011,4,5,1,7728,120,2,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2064,5
0,33,1,2,7,4,28,96,41,5,4,10,2010,2,5,1,4,9,2011,2,5,1,8736,62,1,9,29,2010,3,6,1,9,28,2011,3,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,48,1,2,7,4,68,96,41,1,11,28,2010,4,6,1,11,27,2011,4,6,1,8736,68,6,11,31,2010,4,6,1,11,30,2011,4,6,1,8736,6,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2088,4
0,43,1,4,7,4,68,187,48,5,3,1,2010,1,0,0,3,1,2011,1,1,0,8760,55,2,12,28,2010,4,6,1,12,27,2011,4,6,1,8760,27,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,28,1,4,7,33,68,12,41,1,5,14,2010,2,4,0,5,13,2011,2,4,0,8736,45,1,12,30,2010,4,6,1,12,20,2011,4,4,0,8736,28,1,1,10,2010,1,3,0,1,1,2011,1,3,0,7344,2
0,40,1,4,7,4,50,68,41,1,5,28,2010,2,4,0,5,27,2011,2,4,0,8736,120,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,11,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8400,3
0,41,1,4,7,4,28,166,33,1,7,1,2010,3,3,0,6,30,2011,2,3,0,8736,41,1,7,1,2010,3,3,0,6,30,2011,2,3,0,8736,41,1,7,1,2010,3,3,0,6,30,2011,2,3,0,8736,3
0,48,1,4,3,4,70,151,33,6,10,11,2010,4,0,0,12,31,2010,4,4,0,1944,48,1,12,29,2010,4,2,0,12,31,2011,4,4,0,8736,48,1,10,11,2010,4,0,0,12,28,2010,4,2,0,1944,4
0,40,1,4,7,4,28,68,41,5,2,28,2010,1,6,1,2,27,2011,1,6,1,8736,85,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,51,1,4,7,4,28,126,41,1,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,51,3,11,21,2010,4,5,1,11,20,2011,4,5,1,8736,20,1,1,5,2010,1,3,0,1,4,2011,1,3,0,8736,4
0,76,1,2,3,4,43,68,41,4,1,15,2010,1,4,0,1,14,2011,1,4,0,8736,76,1,7,19,2010,3,4,0,7,18,2011,3,4,0,8736,35,1,1,15,2010,1,0,0,1,14,2011,1,0,0,8736,5
0,40,2,4,7,4,28,68,41,5,3,7,2010,1,6,1,3,6,2011,1,6,1,8736,85,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,56,3,4,3,4,68,187,48,1,10,22,2010,4,4,0,10,21,2011,4,4,0,8736,62,4,12,28,2010,4,6,1,12,28,2011,4,5,1,17496,32,1,2,1,2009,1,0,0,2,5,2011,1,0,0,7608,4
0,81,1,4,3,4,68,82,41,1,6,13,2010,2,6,1,6,12,2011,2,6,1,8736,81,2,9,15,2010,3,6,1,9,14,2011,3,6,1,8736,50,1,2,4,2010,1,1,0,2,3,2011,1,1,0,8736,5
0,34,1,2,7,27,68,22,41,1,3,16,2010,1,1,0,3,15,2011,1,1,0,8736,34,1,9,16,2010,3,4,0,9,15,2011,3,4,0,8736,28,1,3,9,2010,1,1,0,3,8,2011,1,1,0,8736,3
0,49,1,2,3,7,23,68,41,1,3,12,2010,1,4,0,3,11,2011,1,4,0,8736,54,1,3,28,2010,1,6,1,3,27,2011,1,6,1,8736,35,1,2,12,2010,1,4,0,2,11,2011,1,4,0,8736,4
0,35,1,2,3,27,68,82,41,1,5,10,2010,2,0,0,5,9,2011,2,0,0,8736,35,1,5,10,2010,2,0,0,5,9,2011,2,0,0,8736,35,1,5,10,2010,2,0,0,5,9,2011,2,0,0,8736,3
0,34,1,2,3,21,68,82,41,1,6,28,2010,2,0,0,6,27,2011,2,0,0,8736,62,1,6,29,2010,2,3,0,6,28,2011,2,3,0,8736,34,1,3,20,2010,1,0,0,3,19,2011,1,0,0,8736,3
0,41,1,4,7,34,68,99,41,1,2,27,2010,1,5,1,2,26,2011,1,5,1,8736,58,1,12,27,2010,4,6,1,12,26,2011,4,6,1,8736,20,1,2,12,2010,1,5,1,2,11,2011,1,5,1,8736,3
0,42,1,4,7,21,68,68,41,2,8,15,2010,3,6,1,8,14,2011,3,6,1,8736,69,2,11,28,2010,4,6,1,8,27,2011,3,6,1,8736,32,1,5,15,2010,2,4,0,5,14,2011,2,4,0,4320,3
0,39,1,4,7,4,28,96,41,5,3,23,2010,1,1,0,3,22,2011,1,1,0,8736,74,2,12,29,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,39,1,2,7,4,68,68,41,5,7,30,2010,3,4,0,7,28,2011,3,3,0,8712,75,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,0,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8712,3
0,37,3,4,7,4,68,189,30,1,12,14,2010,4,1,0,12,13,2011,4,1,0,8736,37,3,12,14,2010,4,1,0,12,13,2011,4,1,0,8736,37,3,12,14,2010,4,1,0,12,13,2011,4,1,0,8736,3
0,45,3,2,7,4,68,69,28,1,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,45,3,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,45,3,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,3
0,1,1,2,7,4,40,168,41,5,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,42,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,1,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,1
1,32,1,2,7,4,68,126,41,1,1,1,2010,1,4,0,12,31,2010,4,4,0,8736,65,2,8,24,2010,3,6,1,12,31,2011,4,6,1,8736,26,1,1,1,2010,1,0,0,1,1,2010,1,0,0,8736,3
0,41,1,4,7,4,68,29,40,5,6,26,2010,2,5,1,6,25,2011,2,5,1,8736,68,1,6,26,2010,2,5,1,6,25,2011,2,5,1,8736,30,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,3
0,50,1,2,7,4,31,96,41,5,1,7,2010,1,3,0,1,6,2011,1,3,0,8736,51,1,7,24,2010,3,6,1,7,23,2011,3,6,1,8736,41,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8736,4
0,40,2,4,7,19,3,187,48,1,9,28,2010,3,1,0,9,27,2011,3,1,0,8736,40,2,9,28,2010,3,1,0,9,27,2011,3,1,0,8736,40,2,9,28,2010,3,1,0,9,27,2011,3,1,0,8736,3
0,61,1,4,7,18,68,96,41,1,2,14,2010,1,6,1,2,13,2011,1,6,1,8736,76,2,8,29,2010,3,6,1,8,26,2011,3,6,1,8736,34,1,2,3,2010,1,1,0,1,3,2011,1,0,0,4344,5
0,37,1,2,3,4,68,68,41,1,7,17,2010,3,5,1,7,16,2011,3,5,1,8736,5939,4,12,31,2010,4,6,1,12,31,2011,4,6,1,9144,0,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2184,3
1,44,1,4,7,4,68,199,26,1,6,18,2010,2,4,0,6,17,2011,2,4,0,8736,54,3,11,26,2010,4,6,1,11,23,2011,4,6,1,8736,37,1,2,4,2010,1,0,0,2,3,2011,1,0,0,3480,3
0,60,2,2,7,4,31,132,41,1,1,12,2010,1,1,0,1,11,2011,1,1,0,8736,60,2,1,12,2010,1,1,0,1,11,2011,1,1,0,8736,60,2,1,12,2010,1,1,0,1,11,2011,1,1,0,8736,4
0,65,1,2,7,9,68,187,48,1,8,28,2010,3,5,1,8,27,2011,3,5,1,8736,65,1,8,28,2010,3,5,1,8,27,2011,3,5,1,8736,65,1,8,28,2010,3,5,1,8,27,2011,3,5,1,8736,5
0,60,3,4,7,4,68,27,26,1,3,7,2010,1,6,1,3,6,2011,1,6,1,8736,60,3,3,7,2010,1,6,1,3,6,2011,1,6,1,8736,60,3,3,7,2010,1,6,1,3,6,2011,1,6,1,8736,4
0,33,1,2,7,33,68,68,41,1,9,26,2010,3,6,1,9,12,2011,3,0,0,8424,81,3,11,29,2010,4,6,1,11,28,2011,4,6,1,8736,0,1,1,2,2010,1,0,0,1,1,2011,1,0,0,1608,3
0,28,1,4,7,4,68,68,41,2,6,28,2010,2,0,0,6,27,2011,2,0,0,8736,54,2,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,24,1,3,4,2010,1,0,0,2,2,2011,1,0,0,2904,2
1,43,1,4,7,2,68,96,41,1,7,22,2010,3,3,0,7,20,2011,3,2,0,8712,60,2,7,30,2010,3,6,1,7,31,2011,3,4,0,8736,33,1,1,1,2010,1,1,0,1,4,2011,1,0,0,4920,3
0,34,1,4,7,19,68,126,41,1,5,17,2010,2,0,0,4,6,2011,2,2,0,7776,53,2,12,28,2010,4,6,1,11,31,2011,4,6,1,8736,25,1,2,2,2010,1,0,0,1,1,2011,1,0,0,2160,3
0,54,1,2,13,7,68,68,41,1,12,23,2010,4,3,0,12,22,2011,4,3,0,8736,63,1,12,23,2010,4,3,0,12,22,2011,4,3,0,8736,54,1,12,23,2010,4,3,0,12,22,2011,4,3,0,8736,4
0,32,1,4,7,4,68,68,41,1,8,23,2010,3,0,0,5,23,2011,2,0,0,6552,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,3
0,40,1,4,7,4,68,96,41,5,1,21,2010,1,3,0,1,20,2011,1,3,0,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,3
0,50,1,2,7,4,68,194,41,5,12,27,2010,4,0,0,12,26,2011,4,0,0,8736,50,1,12,27,2010,4,0,0,12,26,2011,4,0,0,8736,1,1,12,6,2010,4,0,0,12,5,2011,4,0,0,8736,4
1,53,1,2,7,4,28,158,48,1,4,4,2010,2,6,1,4,3,2011,2,6,1,8736,53,1,5,31,2010,2,6,1,5,30,2011,2,6,1,8736,53,1,4,4,2010,2,0,0,4,3,2011,2,0,0,8736,4
0,34,1,4,7,4,68,12,41,5,6,21,2010,2,0,0,6,20,2011,2,0,0,8736,63,2,12,21,2010,4,5,1,12,20,2011,4,5,1,8736,1,1,5,6,2010,2,0,0,5,5,2011,2,0,0,8736,3
0,41,1,4,3,4,43,68,41,1,2,14,2010,1,6,1,2,13,2011,1,6,1,8736,120,3,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,6,1,1,1,2010,1,0,0,1,1,2010,1,0,0,2448,3
0,47,1,4,3,4,68,68,41,1,6,3,2010,2,3,0,6,2,2011,2,3,0,8736,120,4,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,22,1,1,2,2010,1,0,0,1,1,2011,1,0,0,2184,4
0,38,1,4,7,19,68,68,41,1,4,3,2010,2,5,1,4,1,2011,2,4,0,8712,120,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,384,3
0,31,1,2,7,4,68,132,41,1,12,20,2010,4,0,0,12,19,2011,4,0,0,8736,72,4,12,28,2010,4,6,1,12,29,2011,4,6,1,8736,27,1,1,3,2010,1,0,0,1,2,2011,1,0,0,5976,3
1,37,1,2,7,4,28,68,41,1,12,20,2010,4,0,0,12,19,2011,4,0,0,8736,77,5,12,30,2010,4,6,1,12,28,2011,4,6,1,8736,20,1,1,2,2010,1,0,0,1,1,2011,1,0,0,2088,3
1,37,1,2,7,4,55,68,41,1,5,13,2010,2,3,0,5,4,2011,2,2,0,8544,42,1,5,13,2010,2,4,0,5,7,2011,2,4,0,8736,37,1,1,8,2010,1,3,0,1,4,2011,1,2,0,8544,3
0,40,1,4,7,7,68,96,47,1,4,26,2010,2,0,0,4,25,2011,2,0,0,8736,41,1,4,26,2010,2,0,0,4,25,2011,2,0,0,8736,40,1,4,26,2010,2,0,0,4,25,2011,2,0,0,8736,3
0,37,1,4,7,4,68,68,41,1,5,22,2010,2,5,1,5,21,2011,2,5,1,8736,120,5,12,31,2010,4,6,1,12,31,2011,4,6,1,8952,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,960,3
0,42,1,4,7,4,68,109,41,5,12,12,2010,4,6,1,12,11,2011,4,6,1,8736,60,1,12,26,2010,4,6,1,12,24,2011,4,6,1,8736,39,1,11,12,2010,4,0,0,11,11,2011,4,5,1,8712,3
1,37,1,2,3,4,68,68,41,1,8,3,2010,3,1,0,8,2,2011,3,1,0,8736,5939,4,12,31,2010,4,6,1,12,31,2011,4,6,1,9144,0,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2184,3
0,12,3,2,7,19,31,68,41,6,1,15,2010,1,4,0,1,14,2011,1,4,0,8736,12,3,1,15,2010,1,4,0,1,14,2011,1,4,0,8736,12,3,1,15,2010,1,4,0,1,14,2011,1,4,0,8736,1
0,57,1,4,7,4,43,68,41,1,4,4,2010,2,6,1,4,3,2011,2,6,1,8736,72,3,12,29,2010,4,6,1,11,28,2011,4,6,1,8736,24,1,2,2,2010,1,0,0,1,1,2011,1,0,0,5832,4
1,45,3,2,7,4,68,69,28,1,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,45,3,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,45,3,3,20,2010,1,5,1,3,19,2011,1,5,1,8736,3
0,40,1,4,7,19,68,68,41,5,11,1,2010,4,0,0,10,31,2011,4,0,0,8736,74,2,12,31,2010,4,6,1,12,31,2011,4,6,1,10584,1,1,1,1,2009,1,0,0,1,5,2011,1,0,0,8712,3
0,37,1,4,7,4,68,8,13,2,12,3,2010,4,4,0,12,2,2011,4,4,0,8736,58,2,12,13,2010,4,4,0,12,12,2011,4,4,0,8736,37,1,9,3,2010,3,0,0,9,2,2011,3,0,0,8736,3
0,46,1,4,7,4,68,96,41,5,2,25,2010,1,3,0,2,24,2011,1,3,0,8736,120,3,12,30,2010,4,6,1,12,31,2011,4,6,1,8736,1,1,1,2,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,75,1,2,3,4,68,96,41,5,4,9,2010,2,4,0,4,7,2011,2,3,0,8712,75,1,4,9,2010,2,6,1,4,7,2011,2,5,1,8712,40,1,4,4,2010,2,4,0,4,2,2011,2,3,0,8712,5
0,120,1,4,7,33,40,68,41,6,3,27,2010,1,5,1,3,26,2011,1,5,1,8736,120,2,12,27,2010,4,6,1,12,26,2011,4,6,1,8736,45,1,3,3,2010,1,4,0,3,2,2011,1,4,0,8736,6
0,12,2,4,3,4,68,68,41,6,2,12,2010,1,4,0,2,11,2011,1,4,0,8736,120,3,11,31,2010,4,6,1,12,31,2011,4,6,1,8736,12,1,1,1,2010,1,1,0,1,4,2010,1,1,0,2832,1
0,28,1,4,7,7,68,96,41,1,10,30,2010,4,5,1,10,29,2011,4,5,1,8736,61,3,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,10,1,1,2,2010,1,0,0,1,1,2011,1,0,0,6528,2
0,38,1,4,7,4,53,68,41,5,1,31,2010,1,6,1,1,30,2011,1,6,1,8736,100,2,11,31,2010,4,6,1,11,31,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,2,2011,1,0,0,8736,3
0,40,1,4,7,4,68,144,45,1,8,29,2010,3,6,1,3,14,2011,1,0,0,4728,60,1,8,29,2010,3,6,1,3,14,2011,1,0,0,8736,40,1,2,8,2010,1,0,0,2,7,2011,1,0,0,4728,3
0,12,2,4,3,4,59,68,41,6,7,31,2010,3,5,1,7,30,2011,3,5,1,8736,120,4,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,12,1,1,6,2010,1,3,0,1,4,2011,1,0,0,1440,1
0,36,1,4,7,4,68,132,41,1,4,25,2010,2,6,1,4,24,2011,2,6,1,8736,85,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8736,3,1,1,1,2010,1,0,0,1,1,2011,1,0,0,2184,3
0,40,1,4,7,4,40,96,41,5,7,22,2010,3,3,0,7,21,2011,3,3,0,8736,81,3,12,27,2010,4,6,1,12,26,2011,4,6,1,8736,6,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8736,3
0,120,1,2,7,4,31,68,41,1,1,18,2010,1,0,0,1,17,2011,1,0,0,8736,120,4,12,30,2010,4,6,1,11,29,2011,4,6,1,8736,30,1,1,5,2010,1,0,0,1,1,2011,1,0,0,4368,6
0,33,1,2,7,4,31,132,41,5,11,7,2010,4,6,1,11,6,2011,4,6,1,8736,50,1,11,21,2010,4,6,1,11,20,2011,4,6,1,8736,1,1,5,3,2010,2,0,0,5,2,2011,2,0,0,8736,3
0,93,7,4,7,34,68,131,41,5,1,1,2010,1,4,0,5,31,2011,2,1,0,12360,93,7,6,27,2010,2,5,1,5,31,2011,2,5,1,12360,50,1,1,1,2010,1,1,0,2,26,2011,1,1,0,8736,5
0,46,1,4,7,4,23,96,41,5,5,14,2010,2,4,0,5,13,2011,2,4,0,8736,59,1,9,28,2010,3,6,1,9,27,2011,3,6,1,8736,1,1,1,4,2010,1,0,0,1,3,2011,1,0,0,8712,4
1,38,2,4,7,7,68,68,41,1,8,2,2010,3,0,0,8,1,2011,3,0,0,8736,120,3,12,31,2010,4,6,1,12,30,2011,4,6,1,8736,20,1,1,2,2010,1,0,0,1,1,2011,1,0,0,2880,3
0,33,2,2,3,4,43,145,50,1,7,1,2010,3,3,0,6,30,2011,2,3,0,8736,33,2,7,1,2010,3,3,0,6,30,2011,2,3,0,8736,33,2,7,1,2010,3,3,0,6,30,2011,2,3,0,8736,3
0,45,1,4,7,4,68,9,31,5,5,31,2010,2,0,0,5,30,2011,2,0,0,8736,72,2,11,31,2010,4,5,1,11,30,2011,4,5,1,8736,1,1,2,2,2010,1,0,0,2,1,2011,1,0,0,8712,3
0,40,1,2,7,4,50,9,31,1,1,14,2010,1,3,0,1,13,2011,1,3,0,8736,56,2,12,18,2010,4,3,0,12,17,2011,4,3,0,8736,40,1,1,8,2010,1,0,0,1,7,2011,1,0,0,8736,3
0,41,1,4,7,4,50,132,41,1,10,21,2010,4,3,0,7,11,2011,3,0,0,6312,41,4,10,21,2010,4,6,1,7,11,2011,3,6,1,8736,20,1,2,5,2010,1,3,0,2,4,2011,1,0,0,6312,3
1,54,2,4,7,4,68,68,41,6,4,29,2010,2,3,0,4,28,2011,2,3,0,8736,120,4,11,29,2010,4,6,1,12,31,2011,4,5,1,8736,38,1,1,8,2010,1,1,0,1,10,2010,1,3,0,1128,4
0,43,1,4,7,33,31,135,41,1,4,29,2010,2,3,0,4,28,2011,2,3,0,8736,43,1,4,29,2010,2,3,0,4,28,2011,2,3,0,8736,43,1,4,29,2010,2,3,0,4,28,2011,2,3,0,8736,3
0,48,1,4,7,4,43,68,41,5,7,19,2010,3,0,0,7,18,2011,3,0,0,8736,50,2,10,31,2010,4,6,1,10,30,2011,4,6,1,8736,1,1,1,1,2010,1,0,0,1,4,2011,1,0,0,8736,4
1,37,1,2,3,4,68,131,41,1,12,4,2010,4,5,1,12,3,2011,4,5,1,8736,56,2,12,22,2010,4,5,1,12,20,2011,4,5,1,8736,30,1,7,4,2010,3,0,0,1,3,2011,1,0,0,4368,3
0,29,1,4,7,19,68,68,41,1,2,5,2010,1,4,0,2,4,2011,1,4,0,8736,120,4,12,31,2010,4,6,1,12,31,2011,4,6,1,8760,1,1,1,1,2010,1,0,0,1,1,2010,1,0,0,384,2
0,48,1,4,3,4,59,151,33,6,1,24,2010,1,6,1,1,23,2011,1,6,1,8736,48,1,12,29,2010,4,6,1,12,31,2011,4,6,1,8736,48,1,1,11,2010,1,0,0,1,1,2010,1,2,0,1944,4
0,37,2,4,3,4,43,82,41,1,9,12,2010,3,6,1,9,11,2011,3,6,1,8736,61,2,12,30,2010,4,6,1,9,29,2011,3,6,1,8736,37,1,8,11,2010,3,0,0,1,5,2011,1,0,0,2136,3
0,58,1,4,3,21,3,68,41,1,8,9,2010,3,0,0,8,8,2011,3,0,0,8736,58,1,8,9,2010,3,0,0,8,8,2011,3,0,0,8736,58,1,8,9,2010,3,0,0,8,8,2011,3,0,0,8736,4
0,50,1,2,7,4,28,96,41,5,3,15,2010,1,0,0,3,14,2011,1,0,0,8736,62,1,9,29,2010,3,6,1,9,28,2011,3,6,1,8736,1,1,1,1,2010,1,0,0,1,1,2011,1,0,0,8712,4
0,53,1,2,3,33,68,68,41,1,6,7,2010,2,0,0,6,5,2011,2,6,1,8712,66,1,10,29,2010,4,6,1,10,28,2011,4,6,1,8760,28,1,4,4,2010,2,0,0,1,3,2011,1,0,0,4392,4
0,46,1,2,3,7,50,68,41,1,4,1,2010,2,3,0,3,31,2011,1,3,0,8736,46,1,10,15,2010,4,4,0,7,31,2011,3,6,1,8736,45,1,4,1,2010,2,3,0,3,10,2011,1,3,0,6432,4
0,40,1,4,7,4,25,82,41,5,4,5,2010,2,0,0,4,4,2011,2,0,0,8736,40,1,4,5,2010,2,0,0,4,4,2011,2,0,0,8736,40,1,4,5,2010,2,0,0,4,4,2011,2,0,0,8736,3
0,35,2,4,5,5,28,68,41,7,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,35,2,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,35,2,3,22,2010,1,0,0,3,21,2011,1,0,0,8736,3
0,30,1,2,7,33,68,68,41,1,11,5,2010,4,4,0,10,1,2011,4,5,1,7920,81,3,11,29,2010,4,6,1,11,28,2011,4,6,1,8736,0,1,1,2,2010,1,0,0,1,1,2011,1,0,0,1608,2
0,41,1,2,13,4,28,68,41,1,10,15,2010,4,4,0,10,14,2011,4,4,0,8736,41,1,10,15,2010,4,4,0,10,14,2011,4,4,0,8736,41,1,10,15,2010,4,4,0,10,14,2011,4,4,0,8736,3
0,27,1,2,7,33,68,168,41,1,11,30,2010,4,1,0,11,29,2011,4,1,0,8736,64,1,11,31,2010,4,5,1,11,30,2011,4,5,1,8736,27,1,3,6,2010,1,0,0,3,5,2011,1,0,0,8736,2
0,44,1,4,7,4,68,186,41,1,10,17,2010,4,6,1,10,16,2011,4,6,1,8736,82,3,12,30,2010,4,6,1,12,29,2011,4,6,1,8736,20,1,2,5,2010,1,0,0,2,3,2011,1,0,0,4320,3
0,33,1,2,7,33,68,27,41,1,9,19,2010,3,6,1,9,18,2011,3,6,1,8736,33,1,9,19,2010,3,6,1,9,18,2011,3,6,1,8736,33,1,9,19,2010,3,6,1,9,18,2011,3,6,1,8736,3
0,33,1,4,7,4,40,147,50,1,3,21,2010,1,6,1,3,18,2011,1,4,0,8688,33,1,3,21,2010,1,6,1,3,18,2011,1,4,0,8688,33,1,3,21,2010,1,6,1,3,18,2011,1,4,0,8688,3
0,47,2,2,3,21,68,21,53,1,7,22,2010,3,3,0,7,20,2011,3,2,0,8712,47,2,7,22,2010,3,3,0,7,20,2011,3,2,0,8712,47,2,7,22,2010,3,3,0,7,20,2011,3,2,0,8712,4
0,78,1,2,7,4,68,194,48,1,11,18,2010,4,3,0,11,17,2011,4,3,0,8736,78,1,11,31,2010,4,5,1,11,30,2011,4,5,1,8736,31,1,7,18,2010,3,3,0,7,17,2011,3,3,0,8736,5
